eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
358.28,7.39,207,0.0039645755,0.17382812,0.8291916,-0.010524241,0.030606296,0.7285148501396179,493,63104,1224.4112789659994,252416
355.57,7.35,204,0.0024762964,0.07763672,0.73456734,-0.010087766,0.02597697,0.7973034530878067,494,63232,1226.9180434320588,252928
356.27,7.43,205,0.0029129595,0.10546875,0.7818789,-0.010953782,0.030931422,0.7400141954421997,495,63360,1229.4059911880177,253440
354.22,7.43,206,0.0031732556,0.111816406,0.7556274,-0.011064237,0.025853744,0.7746863961219788,496,63488,1231.8900955260033,253952
354.22,7.43,209,0.0025738676,0.111816406,0.7334843,-0.011026204,0.018440252,0.836116373538971,497,63616,1234.3303070260445,254464
354.22,7.43,206,0.0023789268,0.10546875,0.68004644,-0.007084691,0.016939096,0.8190677165985107,498,63744,1236.805394961033,254976
353.42,7.5,211,0.0024862208,0.10986328,0.69197845,-0.007134766,0.02355543,0.8464693129062653,499,63872,1239.2282262500376,255488
353.42,7.5,214,0.0025055935,0.10449219,0.7475824,-0.007905301,0.024693893,0.8126931637525558,500,64000,1241.6165351830423,256000
355.84,7.58,220,0.0027914457,0.08642578,0.79221773,-0.009710044,0.021122573,0.8352726399898529,501,64128,1243.943686466082,256512
355.84,7.58,220,0.0039038574,0.14013672,0.71431994,-0.004871759,0.021098286,0.7646310478448868,502,64256,1246.2661566020688,257024
359.1,7.68,205,0.003560909,0.106933594,0.7595988,-0.010291066,0.011159813,0.9004713967442513,503,64384,1248.7619342190446,257536
362.04,7.8,205,0.0020725972,0.0703125,0.6858624,-0.00705445,0.015078611,0.8901926204562187,504,64512,1251.252787761041,258048
360.65,7.77,207,0.0025637783,0.11035156,0.7118297,-0.012063935,0.020027844,0.8435796797275543,505,64640,1253.7241663020104,258560
361.78,7.81,205,0.00155629,0.076660156,0.70678794,-0.008636905,0.02371185,0.827944204211235,506,64768,1256.2127534060273,259072
361.78,7.81,207,0.0021204632,0.10107422,0.66747516,-0.006351264,0.014301674,0.8670897483825684,507,64896,1258.6779131110525,259584
359.74,7.74,205,0.003391468,0.11328125,0.69204533,-0.009155927,0.017842341,0.8602393865585327,508,65024,1261.170444760006,260096
363.8,7.86,205,0.0019835837,0.08544922,0.7169666,-0.010812967,0.019689761,0.8525377810001373,509,65152,1263.656299872091,260608
366.23,7.98,214,0.0030606773,0.10839844,0.7446729,-0.010977607,0.03824541,0.7615867704153061,510,65280,1266.0447957360884,261120
363.54,7.9,206,0.0028709,0.14501953,0.70458776,-0.00797715,0.020566002,0.7799097895622253,511,65408,1268.5197790079983,261632
367.05,8.08,204,0.0032916383,0.16113281,0.6639845,-0.011873559,0.033956263,0.7287801206111908,512,65536,1271.020795957069,262144
366.49,8.06,204,0.0022504786,0.10888672,0.6800451,-0.009257993,0.01372283,0.8852130323648453,513,65664,1273.5258780320873,262656
368.87,8.2,203,0.0025264886,0.12695312,0.76812685,-0.008731693,0.021486027,0.8442341089248657,514,65792,1276.0474219690077,263168
368.79,8.2,204,0.0017062371,0.08154297,0.7642954,-0.0077431262,0.03259364,0.7074081897735596,515,65920,1278.5517833200283,263680
372.26,8.36,204,0.0036877126,0.13232422,0.7275254,-0.006803736,0.016659347,0.8194492310285568,516,66048,1281.0579621880315,264192
369.21,8.24,203,0.0024618504,0.11425781,0.7656586,-0.009329833,0.018041933,0.7868094593286514,517,66176,1283.573613043991,264704
361.74,8.0,202,0.002769412,0.13964844,0.7678937,-0.008877625,0.02281266,0.8503943532705307,518,66304,1286.0972683760338,265216
359.56,7.99,204,0.0027785057,0.15039062,0.7548431,-0.011073688,0.029494893,0.7458484768867493,519,66432,1288.6017796770902,265728
358.87,7.98,206,0.002640712,0.12548828,0.7401515,-0.00904032,0.024101032,0.7662233114242554,520,66560,1291.0868020780617,266240
359.54,8.03,206,0.0019719757,0.09277344,0.7257853,-0.0097219935,0.024973162,0.8492307364940643,521,66688,1293.5660177600803,266752
359.87,8.05,202,0.0017390044,0.100097656,0.76889724,-0.01033085,0.021691386,0.8776026591658592,522,66816,1296.0948851209832,267264
361.24,8.12,205,0.0018189498,0.08496094,0.7611587,-0.00889235,0.019847509,0.901940330862999,523,66944,1298.5905460839858,267776
361.24,8.12,205,0.0026746741,0.125,0.6908535,-0.0097987205,0.024606712,0.7936604619026184,524,67072,1301.0779560439987,268288
364.81,8.29,207,0.0016095461,0.06933594,0.67210203,-0.005784388,0.014212425,0.9110912382602692,525,67200,1303.5421149220783,268800
366.18,8.38,204,0.0027607614,0.12988281,0.69474965,-0.0074726394,0.01658976,0.914480671286583,526,67328,1306.0419686150271,269312
366.18,8.38,205,0.002204793,0.11669922,0.7209645,-0.0050340444,0.026415661,0.7773997187614441,527,67456,1308.5297624469968,269824
370.16,8.54,204,0.0016535452,0.067871094,0.72278976,-0.008439412,0.024109771,0.846550777554512,528,67584,1311.029285854078,270336
368.19,8.45,205,0.0014434176,0.064941406,0.67495465,-0.008507019,0.017169554,0.8334955275058746,529,67712,1313.5167478600051,270848
372.69,8.62,207,0.002117025,0.087402344,0.59774566,-0.0061147865,0.03704365,0.604387104511261,530,67840,1315.990215024096,271360
375.78,8.76,202,0.0018387097,0.095214844,0.5535383,-0.008655644,0.019316616,0.8093110173940659,531,67968,1318.5221570050344,271872
374.49,8.84,203,0.0025680736,0.10644531,0.6445977,-0.0111854365,0.010937552,0.9469908811151981,532,68096,1321.0348750540288,272384
366.4,8.64,204,0.001231416,0.061035156,0.6891035,-0.008438738,0.01937264,0.8709605932235718,533,68224,1323.5379529430065,272896
365.53,8.61,204,0.0016529727,0.071777344,0.71724135,-0.010758352,0.018526156,0.8668154180049896,534,68352,1326.0379909470212,273408
365.53,8.61,206,0.0015934418,0.095214844,0.6299705,-0.008093742,0.022950143,0.7924823462963104,535,68480,1328.5221982430667,273920
364.22,8.61,206,0.0016011411,0.08300781,0.66555387,-0.0064910087,0.02171563,0.8483435809612274,536,68608,1331.0063281160546,274432
364.68,8.61,208,0.00240394,0.11035156,0.6522089,-0.008435173,0.022470655,0.8611752539873123,537,68736,1333.4579911330948,274944
364.68,8.61,208,0.002595792,0.118652344,0.6979929,-0.010104507,0.023259925,0.8725036829710007,538,68864,1335.9145149700344,275456
364.55,8.72,203,0.0021649343,0.10839844,0.85918975,-0.010407443,0.021856604,0.8136422336101532,539,68992,1338.4301595080178,275968
361.03,8.62,201,0.0026914356,0.13916016,0.8992243,-0.008226549,0.010865184,0.9444454275071621,540,69120,1340.9659902020358,276480
358.86,8.5,204,0.00262319,0.15039062,0.8634073,-0.010280166,0.035948344,0.8523126691579819,541,69248,1343.4739645450609,276992
353.16,8.31,204,0.002297465,0.111816406,0.79273987,-0.009659039,0.022006042,0.8642273843288422,542,69376,1345.9729732950218,277504
353.6,8.32,207,0.0020531637,0.09765625,0.7073632,-0.0074908324,0.01941778,0.8500239700078964,543,69504,1348.446018798044,278016
355.77,8.36,206,0.0032444184,0.11816406,0.82106185,-0.011192374,0.011295393,0.9459627941250801,544,69632,1350.9296231390908,278528
350.61,8.11,200,0.0043028793,0.17285156,0.9574641,-0.009836465,0.0040087,0.948341365903616,545,69760,1353.487795336987,279040
349.3,8.05,207,0.0023781653,0.111816406,0.73266083,-0.010834302,0.0075850566,0.9565043561160564,546,69888,1355.9556598640047,279552
349.3,8.05,208,0.0019479732,0.099121094,0.6845497,-0.009614962,0.023020882,0.7962081134319305,547,70016,1358.4171618900727,280064
353.18,8.14,206,0.0019774486,0.08251953,0.7196615,-0.007286435,0.019173183,0.8741611987352371,548,70144,1360.897659868002,280576
353.18,8.14,206,0.002769146,0.122558594,0.7205713,-0.00879397,0.022102948,0.7704876065254211,549,70272,1363.3775992210722,281088
356.94,8.27,203,0.0017364699,0.083496094,0.70045066,-0.0069428952,0.021944743,0.7895125150680542,550,70400,1365.8892656520475,281600
352.28,8.16,200,0.0024045052,0.12060547,0.9705634,-0.008590316,0.0130882375,0.7794001996517181,551,70528,1368.4482351370389,282112
351.42,8.14,203,0.002481908,0.10058594,0.8255949,-0.012185401,0.0253367,0.8670237809419632,552,70656,1370.965925035067,282624
350.46,8.15,202,0.0023410923,0.087890625,0.74669874,-0.010164664,0.026752492,0.8253514319658279,553,70784,1373.4938985580811,283136
345.47,8.09,217,0.0023950674,0.111816406,0.7613527,-0.011497774,0.03735186,0.7844220250844955,554,70912,1375.8470774380257,283648
341.66,7.97,206,0.0024020704,0.09375,0.82748663,-0.0076758726,0.021890627,0.82428078353405,555,71040,1378.322181452997,284160
339.78,7.89,203,0.0020349256,0.09472656,0.74902266,-0.009857574,0.013946171,0.9347292631864548,556,71168,1380.8347175820963,284672
340.17,7.97,205,0.0019165308,0.07373047,0.78529173,-0.008910324,0.010647372,0.9366355165839195,557,71296,1383.3219480219996,285184
337.89,7.84,204,0.0020830978,0.087890625,0.70214856,-0.008841753,0.025255404,0.8533621281385422,558,71424,1385.8251765170135,285696
337.89,7.84,215,0.001714218,0.07470703,0.68507427,-0.0057745203,0.019311143,0.8470640629529953,559,71552,1388.2061384430854,286208
339.51,7.83,215,0.002363526,0.10205078,0.6632467,-0.008467696,0.02889018,0.8044807314872742,560,71680,1390.578132468043,286720
339.51,7.83,211,0.002340049,0.115722656,0.645601,-0.008035027,0.014073987,0.9096648469567299,561,71808,1393.0020394650055,287232
342.88,8.0,211,0.0019765801,0.09667969,0.76743037,-0.006642073,0.02171889,0.8536652028560638,562,71936,1395.4257303440245,287744
345.42,8.02,205,0.0028090493,0.12646484,0.7073641,-0.010046164,0.037320275,0.6886587738990784,563,72064,1397.9177668710472,288256
345.42,8.02,208,0.0019121481,0.10449219,0.64388996,-0.0075697512,0.029110117,0.6204322576522827,564,72192,1400.3700089519843,288768
346.71,8.05,203,0.0024132933,0.09082031,0.7649782,-0.0086880885,0.016203195,0.873689815402031,565,72320,1402.8859538590768,289280
344.4,7.98,206,0.002916578,0.09423828,0.6335455,-0.008366017,0.019316398,0.8937347009778023,566,72448,1405.3699482170632,289792
346.83,8.05,207,0.0023208756,0.09863281,0.69678986,-0.0082858475,0.011040305,0.9046095237135887,567,72576,1407.8420964580728,290304
342.43,7.95,218,0.0019378427,0.099609375,0.75159264,-0.010234935,0.023068558,0.8082612454891205,568,72704,1410.1897019540193,290816
340.39,7.86,214,0.0014287295,0.06347656,0.7849181,-0.010045655,0.01868071,0.9047907218337059,569,72832,1412.573927156045,291328
340.39,7.86,221,0.0035364362,0.1508789,0.67353296,-0.011397099,0.035908375,0.7670403122901917,570,72960,1414.881965061999,291840
331.44,7.54,215,0.0029794718,0.13867188,0.75299555,-0.010943142,0.024088822,0.7936978042125702,571,73088,1417.2622785150306,292352
332.14,7.48,217,0.0023630862,0.11035156,0.7436412,-0.00871614,0.021788593,0.8837088048458099,572,73216,1419.6140795530519,292864
331.29,7.4,209,0.0025583557,0.11669922,0.6510655,-0.00896642,0.017012412,0.8992520421743393,573,73344,1422.0583188220626,293376
329.23,7.37,205,0.0019308581,0.08203125,0.74963975,-0.010151383,0.032945964,0.8056742399930954,574,73472,1424.5459161950275,293888
331.23,7.42,206,0.0026602466,0.1303711,0.7113817,-0.012987467,0.020571586,0.7773576974868774,575,73600,1427.0284017060185,294400
331.51,7.38,204,0.0017220879,0.08251953,0.730179,-0.008229164,0.020177182,0.8529069274663925,576,73728,1429.5298441130435,294912
335.05,7.53,206,0.0025294868,0.103515625,0.7185323,-0.01136557,0.014992561,0.9181968718767166,577,73856,1432.0072349240072,295424
333.68,7.49,206,0.002545861,0.10498047,0.7907812,-0.012650454,0.016334336,0.8841073215007782,578,73984,1434.4909519390203,295936
337.28,7.58,206,0.0041367942,0.13330078,0.66269726,-0.009521769,0.022493334,0.729027509689331,579,74112,1436.9738113970961,296448
338.07,7.64,205,0.0028063909,0.12988281,0.68552667,-0.012408049,0.019159615,0.8178250044584274,580,74240,1439.4636819980806,296960
339.88,7.69,211,0.002363409,0.096191406,0.6666099,-0.011512489,0.017737854,0.8920189365744591,581,74368,1441.8799396530958,297472
342.89,7.78,211,0.0029038882,0.15673828,0.68759876,-0.011634678,0.019300122,0.8724792450666428,582,74496,1444.299544767011,297984
342.43,7.77,211,0.0027541034,0.119628906,0.7024863,-0.009277926,0.039288484,0.562690258026123,583,74624,1446.7166846269974,298496
346.88,7.96,207,0.0032561892,0.13427734,0.75051814,-0.008825129,0.012221732,0.9393688067793846,584,74752,1449.1888558430364,299008
343.63,7.84,203,0.0023860498,0.11376953,0.84653115,-0.010449542,0.014412323,0.86371248960495,585,74880,1451.7064833560726,299520
343.94,7.88,205,0.0048031784,0.18310547,0.7785997,-0.010552031,0.026597003,0.7752582728862762,586,75008,1454.1982690120349,300032
342.86,7.79,207,0.0021390165,0.09033203,0.7246569,-0.009392517,0.040163632,0.6164105832576752,587,75136,1456.6675679050386,300544
347.44,7.94,205,0.0019866705,0.09277344,0.6888002,-0.009277865,0.025507245,0.7167529165744781,588,75264,1459.1576129840687,301056
346.08,7.86,204,0.002591198,0.10644531,0.737552,-0.010176875,0.017402774,0.9067501649260521,589,75392,1461.6618779440178,301568
337.84,7.62,205,0.0036306577,0.14208984,0.74594486,-0.013396521,0.025115293,0.8555997014045715,590,75520,1464.1589983190643,302080
339.05,7.65,203,0.0031269067,0.122558594,0.72224194,-0.011445888,0.03059083,0.7431325018405914,591,75648,1466.6695755330147,302592
334.99,7.5,212,0.0030173063,0.13867188,0.6851383,-0.009767591,0.033778578,0.7337718307971954,592,75776,1469.077991230064,303104
331.79,7.38,205,0.0019450203,0.09375,0.66151714,-0.0076238434,0.031066304,0.7199844121932983,593,75904,1471.570569358999,303616
330.52,7.28,206,0.0019546705,0.092285156,0.6661438,-0.010971575,0.021106562,0.864568293094635,594,76032,1474.053892408032,304128
329.97,7.23,216,0.0026283122,0.09033203,0.6698663,-0.010054098,0.02535784,0.7530741840600967,595,76160,1476.417191997054,304640
330.69,7.24,211,0.0023658767,0.095214844,0.6342685,-0.008357161,0.012649323,0.9394674636423588,596,76288,1478.8427508170716,305152
330.86,7.24,214,0.0021298835,0.06298828,0.60969007,-0.0068901726,0.022529388,0.8311739265918732,597,76416,1481.233077161014,305664
330.89,7.25,220,0.0025496741,0.10888672,0.6508609,-0.007900025,0.028752955,0.7366205155849457,598,76544,1483.5548205550294,306176
325.49,7.07,210,0.0030444649,0.14160156,0.60451853,-0.0044914223,0.031769972,0.6876505315303802,599,76672,1485.9913793560117,306688
326.65,7.04,208,0.0033135326,0.14208984,0.6435471,-0.008394716,0.025895126,0.807307168841362,600,76800,1488.4501384750474,307200
333.35,7.32,205,0.0041100727,0.15966797,0.629178,-0.008347312,0.038695626,0.6740677952766418,601,76928,1490.943966196035,307712
336.44,7.41,220,0.0028739637,0.0859375,0.55819374,-0.007328907,0.04487415,0.6199068427085876,602,77056,1493.271353394026,308224
337.07,7.43,213,0.0020651668,0.080078125,0.6332594,-0.0074936775,0.02843763,0.8086101859807968,603,77184,1495.6694685360417,308736
338.65,7.47,215,0.00293059,0.111328125,0.6642209,-0.011098654,0.027934743,0.8440307974815369,604,77312,1498.0418133110506,309248
342.1,7.6,211,0.0026973214,0.111328125,0.6640128,-0.008925729,0.018654048,0.8773945868015289,605,77440,1500.458352833055,309760
341.43,7.59,206,0.002797734,0.125,0.65642285,-0.008784007,0.026618978,0.7987837791442871,606,77568,1502.9353050710633,310272
346.62,7.77,208,0.0020771138,0.087890625,0.6405953,-0.009294468,0.025541592,0.7910006195306778,607,77696,1505.3900250970619,310784
346.62,7.77,207,0.004185124,0.16503906,0.612935,-0.010901475,0.02370493,0.8297867923974991,608,77824,1507.8554746790323,311296
354.6,8.03,206,0.0022919395,0.095703125,0.6847386,-0.01034494,0.022416275,0.8768930435180664,609,77952,1510.3380670460174,311808
354.6,8.03,208,0.0017986277,0.083984375,0.6363063,-0.008607344,0.024979448,0.7423186600208282,610,78080,1512.797950152075,312320
350.75,7.96,205,0.0031135534,0.14453125,0.68516934,-0.009403905,0.02057266,0.831025630235672,611,78208,1515.2918192720972,312832
354.94,8.12,204,0.002694628,0.12939453,0.66675186,-0.01119392,0.02242645,0.8080518245697021,612,78336,1517.7920499690808,313344
362.99,8.47,203,0.0023755871,0.09863281,0.649323,-0.007884666,0.03839425,0.6442053020000458,613,78464,1520.3098870700924,313856
362.99,8.47,208,0.00301002,0.111328125,0.7563708,-0.008552259,0.017872246,0.8289760649204254,614,78592,1522.7698122470174,314368
361.48,8.46,204,0.0033790015,0.14892578,0.68832976,-0.0102396095,0.028134458,0.736706018447876,615,78720,1525.2779320230475,314880
359.48,8.46,211,0.00179986,0.08496094,0.6349923,-0.00931921,0.04263186,0.5461417734622955,616,78848,1527.6977289560018,315392
354.78,8.28,211,0.0044469833,0.16259766,0.6324702,-0.011658434,0.02758043,0.8303434997797012,617,78976,1530.1139823270496,315904
356.16,8.32,208,0.0022736085,0.09765625,0.65699035,-0.008504245,0.030873578,0.8492025136947632,618,79104,1532.5689867640613,316416
360.35,8.5,215,0.0032210168,0.13720703,0.70357144,-0.009316969,0.026952103,0.7906960994005203,619,79232,1534.9469151230296,316928
360.35,8.5,213,0.0012572806,0.0625,0.6771361,-0.006059991,0.025767462,0.8070742934942245,620,79360,1537.3458027300658,317440
361.56,8.5,208,0.0026412166,0.11767578,0.70128495,-0.010218387,0.02831817,0.7026554048061371,621,79488,1539.800339656067,317952
364.41,8.59,209,0.0019378634,0.09033203,0.7146988,-0.011291957,0.029557995,0.7323987483978271,622,79616,1542.2486431130674,318464
364.41,8.59,207,0.003504363,0.15234375,0.668332,-0.011701499,0.034028944,0.6626742482185364,623,79744,1544.713360591093,318976
372.6,8.83,204,0.0024207619,0.11279297,0.6493627,-0.010418998,0.049795285,0.6192520558834076,624,79872,1547.2122717170278,319488
372.6,8.83,210,0.0026246775,0.12939453,0.69069403,-0.009531869,0.04133353,0.6389780342578888,625,80000,1549.6496769960504,320000
367.98,8.62,202,0.0037147957,0.115722656,0.6909754,-0.010985886,0.02728213,0.7734553217887878,626,80128,1552.180254436098,320512
370.35,8.76,204,0.0028487553,0.107421875,0.6810271,-0.011179902,0.018985314,0.9018467962741852,627,80256,1554.6832243270474,321024
362.88,8.57,204,0.002438374,0.08935547,0.7098074,-0.010777433,0.023093944,0.857049435377121,628,80384,1557.189097148017,321536
361.48,8.52,209,0.0030458905,0.13769531,0.7142671,-0.011758959,0.03613146,0.6400060057640076,629,80512,1559.6305944380583,322048
362.36,8.55,206,0.0030860405,0.118652344,0.7198213,-0.011988911,0.02350695,0.7143828868865967,630,80640,1562.1086877990747,322560
353.5,8.33,202,0.0017255526,0.07910156,0.70547974,-0.0101940045,0.017667433,0.9106370359659195,631,80768,1564.6410698150285,323072
353.5,8.33,206,0.002484801,0.115234375,0.62674993,-0.008876169,0.014612659,0.8973414450883865,632,80896,1567.1162084940588,323584
353.5,8.33,210,0.002496646,0.096191406,0.6286089,-0.009523467,0.026848616,0.7415823638439178,633,81024,1569.5497451319825,324096
356.53,8.45,209,0.0026201464,0.10253906,0.55961335,-0.006227455,0.022321386,0.7508008480072021,634,81152,1571.9945276670624,324608
359.18,8.6,204,0.0034339826,0.115722656,0.7125068,-0.011468925,0.028993156,0.860300675034523,635,81280,1574.4997881880263,325120
362.98,8.66,204,0.002220509,0.09863281,0.7391785,-0.009214458,0.034495804,0.8120222687721252,636,81408,1577.0099914129823,325632
362.98,8.66,207,0.0016057058,0.080078125,0.6904366,-0.0100666415,0.03578637,0.6853397488594055,637,81536,1579.4793475290062,326144
367.24,8.85,205,0.0048556356,0.1616211,0.6852856,-0.012494416,0.02401639,0.7495086193084717,638,81664,1581.974033601,326656
364.81,8.78,204,0.003393559,0.115722656,0.7733982,-0.0117928265,0.021997105,0.8790715783834457,639,81792,1584.478094449034,327168
368.28,8.91,203,0.0027000422,0.10595703,0.7714881,-0.009997076,0.03283797,0.7397425770759583,640,81920,1586.9941683920333,327680
366.56,8.87,204,0.0028303224,0.123535156,0.758721,-0.0113249365,0.03920564,0.6403522193431854,641,82048,1589.495865071076,328192
367.76,8.92,203,0.0029886493,0.11621094,0.73760766,-0.0112217665,0.04414708,0.7034968733787537,642,82176,1592.0099031199934,328704
367.76,8.92,204,0.0023796083,0.10986328,0.73265165,-0.011419334,0.056211952,0.7205788791179657,643,82304,1594.5170382400975,329216
366.52,8.93,214,0.0027905921,0.12695312,0.76996887,-0.01273541,0.032509476,0.842876136302948,644,82432,1596.90220349608,329728
366.52,8.93,217,0.0025529983,0.106933594,0.68011755,-0.011101507,0.035276905,0.6626984179019928,645,82560,1599.2610824520234,330240
365.82,8.84,214,0.0042538606,0.13720703,0.6721396,-0.008400077,0.029029245,0.7729676365852356,646,82688,1601.648355685058,330752
365.07,8.86,210,0.0018300689,0.08642578,0.68913287,-0.0075672423,0.02449214,0.8152109086513519,647,82816,1604.0792262780014,331264
365.07,8.86,207,0.0032621217,0.12988281,0.68902177,-0.010924064,0.026562722,0.8314782977104187,648,82944,1606.552692029043,331776
359.23,8.69,202,0.003028323,0.12402344,0.6664151,-0.009646684,0.030835561,0.8160173296928406,649,83072,1609.0860041860724,332288
359.23,8.69,206,0.0018562503,0.09667969,0.6566743,-0.00806707,0.031220691,0.6979635655879974,650,83200,1611.5618395300116,332800
361.47,8.7,206,0.002503307,0.11328125,0.6199944,-0.009954624,0.038351037,0.6379755139350891,651,83328,1614.0419043300208,333312
361.47,8.7,206,0.00526552,0.17578125,0.69765383,-0.011637416,0.040866025,0.5082878470420837,652,83456,1616.521063144086,333824
362.86,8.75,202,0.0023835674,0.10107422,0.7163641,-0.009889999,0.03735587,0.70709228515625,653,83584,1619.0457785080653,334336
363.13,8.73,202,0.0026725326,0.11230469,0.68093073,-0.0083920825,0.042394415,0.6753252744674683,654,83712,1621.5742886820808,334848
358.16,8.54,200,0.0031045713,0.123535156,0.6977341,-0.013040944,0.031110486,0.8227690309286118,655,83840,1624.1307761099888,335360
358.16,8.54,208,0.002354718,0.10107422,0.63203573,-0.0096868165,0.022830525,0.8140790909528732,656,83968,1626.5859440320637,335872
358.16,8.54,208,0.0022938324,0.091796875,0.55283517,-0.008770796,0.025152268,0.731459766626358,657,84096,1629.042534508044,336384
358.35,8.51,204,0.0033007618,0.12451172,0.5707091,-0.009798259,0.041271627,0.5193997919559479,658,84224,1631.5431850220775,336896
364.05,8.73,206,0.0018481868,0.08154297,0.611741,-0.010702143,0.035489812,0.7324950098991394,659,84352,1634.0262571800267,337408
368.08,8.96,205,0.0026056045,0.11230469,0.62456006,-0.008594861,0.03745929,0.7697826772928238,660,84480,1636.5122011220083,337920
367.48,8.94,207,0.0015798518,0.063964844,0.6395696,-0.009815547,0.0412751,0.6218666732311249,661,84608,1638.9818404950202,338432
367.48,8.94,217,0.0021036929,0.09765625,0.54229915,-0.008118182,0.04152261,0.6514939367771149,662,84736,1641.3339917600388,338944
371.14,9.05,205,0.0029193633,0.12548828,0.54602414,-0.009308973,0.034804597,0.6932041943073273,663,84864,1643.826234642067,339456
374.56,9.11,205,0.0016872516,0.07519531,0.62099504,-0.009859883,0.028921016,0.8418425470590591,664,84992,1646.3203471220331,339968
374.56,9.11,208,0.0038720896,0.1484375,0.6113764,-0.010841223,0.034833036,0.6168907582759857,665,85120,1648.778719478054,340480
375.05,9.12,205,0.003109143,0.10986328,0.61579025,-0.008908615,0.027911691,0.820925161242485,666,85248,1651.2679212450748,340992
376.09,9.11,207,0.0020636038,0.087890625,0.62444115,-0.010679649,0.040342733,0.6044908761978149,667,85376,1653.7394890810829,341504
384.05,9.39,219,0.0020186533,0.079589844,0.6621837,-0.010059034,0.036563862,0.7122034728527069,668,85504,1656.0748047940433,342016
384.18,9.36,219,0.002624088,0.12597656,0.69863474,-0.010300911,0.039952062,0.6828629672527313,669,85632,1658.4061539920513,342528
382.64,9.33,206,0.005335072,0.15039062,0.65542036,-0.013077327,0.026913187,0.8589188605546951,670,85760,1660.8867223820416,343040
382.64,9.33,208,0.005221073,0.18896484,0.65631896,-0.011591228,0.043127347,0.7027105093002319,671,85888,1663.3414787730435,343552
378.7,9.18,207,0.0020240685,0.09375,0.61901695,-0.009054189,0.033180688,0.6170096099376678,672,86016,1665.8124211659888,344064
376.96,9.07,208,0.0023067882,0.109375,0.64794195,-0.012271982,0.04788081,0.5152832269668579,673,86144,1668.2659839009866,344576
377.97,9.11,208,0.0027425976,0.13623047,0.6789142,-0.011174286,0.037163652,0.5173240900039673,674,86272,1670.71795114805,345088
378.36,9.12,208,0.0024407269,0.13134766,0.6741518,-0.0123407245,0.039790817,0.6447694599628448,675,86400,1673.1784899090417,345600
382.58,9.29,205,0.0023914892,0.12597656,0.73384804,-0.011137569,0.04847869,0.5859838426113129,676,86528,1675.669907491072,346112
382.27,9.23,201,0.001876655,0.080078125,0.75089425,-0.008090666,0.055509605,0.7442094087600708,677,86656,1678.2073356310138,346624
375.27,8.96,204,0.0025628542,0.11328125,0.756761,-0.010410523,0.051451642,0.6306887269020081,678,86784,1680.7113809770672,347136
370.86,8.82,210,0.0022603292,0.09277344,0.68394834,-0.009702168,0.034500938,0.739373654127121,679,86912,1683.1420096000656,347648
372.41,8.84,207,0.002991716,0.11035156,0.63870996,-0.011143329,0.036413494,0.7091824412345886,680,87040,1685.6131073849974,348160
372.41,8.84,207,0.0016921456,0.0859375,0.6043745,-0.008769173,0.030207727,0.7154005169868469,681,87168,1688.077225969988,348672
369.93,8.76,215,0.0025066976,0.10498047,0.608861,-0.008770717,0.046006,0.6562169790267944,682,87296,1690.450855455012,349184
373.39,8.82,205,0.001954347,0.10205078,0.5984189,-0.00918432,0.031171512,0.7496233880519867,683,87424,1692.9459670250071,349696
372.45,8.81,206,0.0019783112,0.076171875,0.5963701,-0.009223656,0.045152497,0.5800469815731049,684,87552,1695.4278255740646,350208
372.45,8.81,208,0.0027670492,0.111816406,0.6034215,-0.009566561,0.04965568,0.5483555197715759,685,87680,1697.8859692810802,350720
376.97,8.95,220,0.002027275,0.106933594,0.56966716,-0.009467002,0.035771467,0.6206717193126678,686,87808,1700.2053234520135,351232
377.88,8.96,208,0.0025481458,0.11376953,0.5744865,-0.01045396,0.05461838,0.6091793179512024,687,87936,1702.6633768579923,351744
377.88,8.96,207,0.0026333937,0.11230469,0.56402355,-0.010612501,0.054305997,0.5269684791564941,688,88064,1705.1260889010737,352256
380.94,9.14,206,0.0022070059,0.08886719,0.5832917,-0.009021988,0.05085812,0.6487593650817871,689,88192,1707.6040343100904,352768
383.67,9.25,220,0.0023121315,0.10449219,0.66245186,-0.01016735,0.07417317,0.572790265083313,690,88320,1709.9258913400117,353280
381.44,9.11,208,0.0023539118,0.103515625,0.5877938,-0.0085755875,0.05543242,0.6658319234848022,691,88448,1712.3800326740602,353792
381.69,9.15,206,0.0034877923,0.11425781,0.5861105,-0.009073016,0.04423791,0.69342041015625,692,88576,1714.854087135056,354304
384.78,9.24,206,0.0016299161,0.076171875,0.52482545,-0.0066906447,0.052502185,0.7837897539138794,693,88704,1717.3333560220199,354816
384.78,9.24,208,0.0038631428,0.15039062,0.4910956,-0.0088986065,0.026198803,0.8401326537132263,694,88832,1719.7865181640955,355328
384.78,9.24,208,0.0029521752,0.1015625,0.5082624,-0.007199052,0.04042506,0.5510122776031494,695,88960,1722.246065322077,355840
384.45,9.28,206,0.00218992,0.09472656,0.49884063,-0.0053804405,0.035567388,0.8109675794839859,696,89088,1724.7205889649922,356352
388.34,9.39,207,0.0019872808,0.08935547,0.5250475,-0.0069728703,0.04163126,0.6268920302391052,697,89216,1727.1940041320631,356864
